index,year,imdb,title,test,clean_test,binary,budget,domgross,intgross,code,budget_2013$,domgross_2013$,intgross_2013$,period code,decade code
835,2005,tt0388795,Brokeback Mountain,notalk,notalk,FAIL,13900000,83043761.0,174097801.0,2005FAIL,16583160,99073958.0,207704444.0,2.0,2.0
836,2005,tt0379725,Capote,dubious,dubious,FAIL,7000000,28750530.0,49924079.0,2005FAIL,8351232,34300335.0,59561080.0,2.0,2.0
837,2005,tt0367594,Charlie and the Chocolate Factory,ok,ok,PASS,150000000,206459076.0,474459076.0,2005PASS,178954969,246312517.0,566045396.0,2.0,2.0
838,2005,tt0451094,Chinjeolhan geumjassi,ok,ok,PASS,4500000,211667.0,23471871.0,2005PASS,5368649,252526.0,28002720.0,2.0,2.0
839,2005,tt0352248,Cinderella Man,men,men,FAIL,88000000,61649911.0,108539911.0,2005FAIL,104986915,73550386.0,129491710.0,2.0,2.0
840,2005,tt0393162,Coach Carter,ok,ok,PASS,45000000,67264877.0,76669806.0,2005PASS,53686491,80249227.0,91469619.0,2.0,2.0
841,2005,tt0360486,Constantine,notalk,notalk,FAIL,75000000,75976178.0,230884728.0,2005FAIL,89477485,90642097.0,275453129.0,2.0,2.0
842,2005,tt0435623,Conversations with Other Women,nowomen-disagree,nowomen,FAIL,450000,379418.0,909061.0,2005FAIL,536865,452658.0,1084540.0,2.0,2.0
843,2005,tt0121164,Corpse Bride,dubious,dubious,FAIL,30000000,53359111.0,114770654.0,2005FAIL,35790994,63659187.0,136925192.0,2.0,2.0
844,2005,tt0257516,Cursed,ok,ok,PASS,35000000,19294901.0,25114901.0,2005PASS,41756160,23019456.0,29962909.0,2.0,2.0
845,2005,tt0342258,Danny the dog,notalk,notalk,FAIL,43000000,24537621.0,49037621.0,2005FAIL,51300425,29274195.0,58503506.0,2.0,2.0
846,2005,tt0382628,Dark Water,ok,ok,PASS,60000000,25473093.0,49473093.0,2005PASS,71581988,30390244.0,59023039.0,2.0,2.0
847,2005,tt0342272,Dear Wendy,notalk,notalk,FAIL,8000000,23106.0,446438.0,2005FAIL,9544265,27566.0,532615.0,2.0,2.0
848,2005,tt0421054,Domino,ok,ok,PASS,50000000,10169202.0,22969202.0,2005PASS,59651656,12132195.0,27403019.0,2.0,2.0
849,2005,tt0419706,Doom,notalk,notalk,FAIL,70000000,28212337.0,54612337.0,2005FAIL,83512319,33658253.0,65154327.0,2.0,2.0
850,2005,tt0120667,Fantastic Four,notalk-disagree,notalk,FAIL,87500000,154696080.0,330717080.0,2005FAIL,104390399,184557548.0,394556433.0,2.0,2.0
851,2005,tt0408790,Flightplan,ok,ok,PASS,55000000,89706988.0,225706988.0,2005PASS,65616822,107023409.0,269275914.0,2.0,2.0
852,2005,tt0369441,Fun with Dick and Jane,ok,ok,PASS,140000000,110550000.0,201798116.0,2005PASS,167024638,131889812.0,240751838.0,2.0,2.0
853,2005,tt0433383,"Good Night, and Good Luck.",notalk,notalk,FAIL,7000000,31501218.0,56586901.0,2005FAIL,8351232,37581997.0,67510048.0,2.0,2.0
854,2005,tt0424136,Hard Candy,ok-disagree,ok,PASS,950000,1024640.0,8267066.0,2005PASS,1133381,1222429.0,9862884.0,2.0,2.0
855,2005,tt0330373,Harry Potter and the Goblet of Fire,notalk-disagree,notalk,FAIL,150000000,290013036.0,896911078.0,2005FAIL,178954969,345995160.0,1070044630.0,2.0,2.0
856,2005,tt0400497,Herbie Fully Loaded,ok,ok,PASS,50000000,66010682.0,144110682.0,2005PASS,59651656,78752930.0,171928818.0,2.0,2.0
857,2005,tt0382077,Hide and Seek,ok,ok,PASS,25000000,51100486.0,123100486.0,2005PASS,29825828,60964573.0,146862958.0,2.0,2.0
858,2005,tt0386588,Hitch,men,men,FAIL,55000000,177784257.0,366784257.0,2005FAIL,65616822,212102508.0,437585770.0,2.0,2.0
859,2005,tt0443536,Hoodwinked!,ok,ok,PASS,17500000,51386611.0,109843390.0,2005PASS,20878080,61305929.0,131046803.0,2.0,2.0
860,2005,tt0450278,Hostel,notalk,notalk,FAIL,4800000,47326473.0,82241110.0,2005FAIL,5726559,56462050.0,98116369.0,2.0,2.0
861,2005,tt0410097,Hustle &amp; Flow,dubious,dubious,FAIL,2800000,22202809.0,23563727.0,2005FAIL,3340493,26488687.0,28112307.0,2.0,2.0
862,2005,tt0396652,Ice Princess,ok,ok,PASS,25000000,24381334.0,25732334.0,2005PASS,29825828,29087739.0,30699527.0,2.0,2.0
863,2005,tt0418763,Jarhead,nowomen,nowomen,FAIL,72000000,62647540.0,96947540.0,2005FAIL,85898385,74740591.0,115661627.0,2.0,2.0
864,2005,tt0418773,Junebug,ok,ok,PASS,1000000,2678010.0,3557954.0,2005PASS,1193033,3194955.0,4244757.0,2.0,2.0
865,2005,tt0425123,Just Like Heaven,ok,ok,PASS,58000000,48318130.0,100687083.0,2005PASS,69195921,57645130.0,120123026.0,2.0,2.0
866,2005,tt0360717,King Kong,nowomen,nowomen,FAIL,207000000,218080025.0,550517357.0,2005FAIL,246957858,260176695.0,656785445.0,2.0,2.0
867,2005,tt0320661,Kingdom of Heaven,nowomen,nowomen,FAIL,110000000,47398413.0,218853353.0,2005FAIL,131233644,56547877.0,261099301.0,2.0,2.0
868,2005,tt0373469,Kiss Kiss Bang Bang,notalk,notalk,FAIL,15000000,4235837.0,13105837.0,2005FAIL,17895497,5053494.0,15635698.0,2.0,2.0
869,2005,tt0399295,Lord of War,men,men,FAIL,42000000,24149632.0,62142629.0,2005FAIL,50107391,28811311.0,74138215.0,2.0,2.0
870,2005,tt0351283,Madagascar,nowomen,nowomen,FAIL,75000000,193595521.0,556559566.0,2005FAIL,89477485,230965870.0,663994001.0,2.0,2.0
871,2005,tt0331933,Man of the House,ok,ok,PASS,50000000,19699706.0,22099706.0,2005PASS,59651656,23502402.0,26365681.0,2.0,2.0
872,2005,tt0416320,Match Point,ok,ok,PASS,15000000,23089926.0,87989926.0,2005PASS,17895497,27547047.0,104974897.0,2.0,2.0
873,2005,tt0415978,Me and You and Everyone We Know,ok,ok,PASS,2000000,3885134.0,8425527.0,2005PASS,2386066,4635094.0,10051933.0,2.0,2.0
874,2005,tt0397535,Memoirs of a Geisha,ok,ok,PASS,85000000,57010853.0,161510853.0,2005PASS,101407816,68015836.0,192687798.0,2.0,2.0
875,2005,tt0366780,MirrorMask,ok,ok,PASS,4000000,864959.0,963224.0,2005PASS,4772133,1031925.0,1149158.0,2.0,2.0
876,2005,tt0385307,Miss Congeniality 2: Armed &amp; Fabulous,ok,ok,PASS,60000000,48478006.0,101382396.0,2005PASS,71581988,57835867.0,120952557.0,2.0,2.0
877,2005,tt0356910,Mr. &amp; Mrs. Smith,men,men,FAIL,110000000,186336279.0,478336279.0,2005FAIL,131233644,222305354.0,570671028.0,2.0,2.0
878,2005,tt0408306,Munich,notalk,notalk,FAIL,75000000,47379090.0,130279090.0,2005FAIL,89477485,56524824.0,155427270.0,2.0,2.0
879,2005,tt0395972,North Country,ok,ok,PASS,30000000,18324242.0,25224242.0,2005PASS,35790994,21861428.0,30093356.0,2.0,2.0
880,2005,tt0380599,Oliver Twist,notalk,notalk,FAIL,65000000,2070920.0,26670920.0,2005FAIL,77547153,2470676.0,31819291.0,2.0,2.0
881,2005,tt0414387,Pride and Prejudice,ok,ok,PASS,28000000,38372662.0,120918508.0,2005PASS,33404928,45779857.0,144259786.0,2.0,2.0
882,2005,tt0377107,Proof,ok,ok,PASS,20000000,7535331.0,8284331.0,2005PASS,23860663,8989900.0,9883481.0,2.0,2.0
883,2005,tt0421239,Red Eye,ok,ok,PASS,26000000,57891803.0,95555805.0,2005PASS,31018861,69066839.0,114001241.0,2.0,2.0
884,2005,tt0294870,Rent,ok,ok,PASS,40000000,29077547.0,31670620.0,2005PASS,47721325,34690477.0,37784099.0,2.0,2.0
885,2005,tt0358082,Robots,notalk-disagree,notalk,FAIL,80000000,128200012.0,260700012.0,2005FAIL,95442650,152946861.0,311023751.0,2.0,2.0
886,2005,tt0432348,Saw II,dubious-disagree,dubious,FAIL,5000000,87025093.0,152925093.0,2005FAIL,5965166,103823819.0,182444702.0,2.0,2.0
887,2005,tt0379786,Serenity,ok,ok,PASS,39000000,25514517.0,38514517.0,2005PASS,46528292,30439664.0,45949095.0,2.0,2.0
888,2005,tt0338427,Shopgirl,men,men,FAIL,7500000,10284523.0,11758418.0,2005FAIL,8947748,12269777.0,14028182.0,2.0,2.0
889,2005,tt0401792,Sin City,ok-disagree,ok,PASS,40000000,74103820.0,158753820.0,2005PASS,47721325,88408312.0,189398567.0,2.0,2.0
890,2005,tt0474361,Sisters in Law,ok,ok,PASS,300000,33312.0,33312.0,2005PASS,357910,39742.0,39742.0,2.0,2.0
891,2005,tt0405325,Sky High,ok,ok,PASS,60000000,63939454.0,81627454.0,2005PASS,71581988,76281887.0,97384257.0,2.0,2.0
892,2005,tt0362165,Son of the Mask,notalk,notalk,FAIL,100000000,17018422.0,59918422.0,2005FAIL,119303313,20303541.0,71484662.0,2.0,2.0
893,2005,tt0121766,Star Wars: Episode III - Revenge of the Sith,notalk-disagree,notalk,FAIL,115000000,380270577.0,848998877.0,2005FAIL,137198810,453675396.0,1012883787.0,2.0,2.0
894,2005,tt0382992,Stealth,notalk,notalk,FAIL,138000000,32116746.0,76416746.0,2005FAIL,164638572,38316342.0,91167710.0,2.0,2.0
895,2005,tt0369994,Strangers with Candy,ok,ok,PASS,2000000,2072645.0,2077844.0,2005PASS,2386066,2472734.0,2478937.0,2.0,2.0
896,2005,tt0427944,Thank You for Smoking,notalk,notalk,FAIL,7500000,24793509.0,40016662.0,2005FAIL,8947748,29579478.0,47741203.0,2.0,2.0
897,2005,tt0405422,The 40 Year Old Virgin,men-disagree,men,FAIL,26000000,109449237.0,177360047.0,2005FAIL,31018861,130576566.0,211596412.0,2.0,2.0
898,2005,tt0424774,The Adventures of Sharkboy and Lavagirl 3-D,notalk,notalk,FAIL,50000000,39177684.0,69425966.0,2005FAIL,59651656,46740275.0,82827477.0,2.0,2.0
899,2005,tt0384806,The Amityville Horror,ok,ok,PASS,18500000,65233369.0,109175673.0,2005PASS,22071113,77825570.0,130250195.0,2.0,2.0
900,2005,tt0357110,The Ballad of Jack and Rose,ok,ok,PASS,1500000,712294.0,1126258.0,2005PASS,1789550,849790.0,1343663.0,2.0,2.0
901,2005,tt0363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",ok,ok,PASS,180000000,291710957.0,748806957.0,2005PASS,214745963,348020836.0,893351507.0,2.0,2.0
902,2005,tt0387131,The Constant Gardener,ok,ok,PASS,25500000,33579798.0,81079798.0,2005PASS,30422345,40061811.0,96730885.0,2.0,2.0
903,2005,tt0435625,The Descent,ok,ok,PASS,7000000,26024456.0,57029609.0,2005PASS,8351232,31048038.0,68038213.0,2.0,2.0
904,2005,tt0395584,The Devil&#39;s Rejects,ok,ok,PASS,7000000,17044981.0,20940428.0,2005PASS,8351232,20335227.0,24982624.0,2.0,2.0
905,2005,tt0404032,The Exorcism of Emily Rose,ok,ok,PASS,18000000,75072454.0,144587700.0,2005PASS,21474596,89563925.0,172497916.0,2.0,2.0
906,2005,tt0432291,The Fog,ok,ok,PASS,18000000,29511112.0,37048526.0,2005PASS,21474596,35207734.0,44200119.0,2.0,2.0
907,2005,tt0371724,The Hitchhiker&#39;s Guide to the Galaxy,notalk-disagree,notalk,FAIL,45000000,51019112.0,104019112.0,2005FAIL,53686491,60867491.0,124098247.0,2.0,2.0
908,2005,tt0399201,The Island,ok,ok,PASS,120000000,35818913.0,163018913.0,2005PASS,143163975,42733150.0,194486964.0,2.0,2.0
909,2005,tt0366627,The Jacket,men,men,FAIL,28500000,6301131.0,15452978.0,2005FAIL,34001444,7517458.0,18435915.0,2.0,2.0
910,2005,tt0386140,The Legend of Zorro,notalk,notalk,FAIL,80000000,45575336.0,141475336.0,2005FAIL,95442650,54372886.0,168784763.0,2.0,2.0
911,2005,tt0402399,The New World,dubious,dubious,FAIL,30000000,12712093.0,26184400.0,2005FAIL,35790994,15165948.0,31238857.0,2.0,2.0
912,2005,tt0377109,The Ring Two,ok,ok,PASS,50000000,75941727.0,161941727.0,2005PASS,59651656,90600996.0,193201845.0,2.0,2.0
913,2005,tt0397101,The Skeleton Key,ok,ok,PASS,40000000,47907715.0,92256918.0,2005PASS,47721325,57155491.0,110065560.0,2.0,2.0
914,2005,tt0367089,The Squid and the Whale,men,men,FAIL,1500000,7372734.0,11191423.0,2005FAIL,1789550,8795916.0,13351738.0,2.0,2.0
915,2005,tt0372532,The Wedding Date,ok,ok,PASS,15000000,31726995.0,47175038.0,2005PASS,17895497,37851356.0,56281383.0,2.0,2.0
916,2005,tt0407265,Transamerica,ok,ok,PASS,1000000,9015303.0,16553163.0,2005PASS,1193033,10755555.0,19748472.0,2.0,2.0
917,2005,tt0423409,Tristram Shandy: A Cock and Bull Story,men,men,FAIL,4750000,1253413.0,3061763.0,2005FAIL,5666907,1495363.0,3652785.0,2.0,2.0
918,2005,tt0434409,V for Vendetta,ok-disagree,ok,PASS,50000000,70511035.0,129231542.0,2005PASS,59651656,84122001.0,154177511.0,2.0,2.0
919,2005,tt0348333,Waiting...,ok,ok,PASS,1125000,16124543.0,18673274.0,2005PASS,1342162,19237114.0,22277835.0,2.0,2.0
920,2005,tt0358273,Walk the Line,ok,ok,PASS,29000000,119519402.0,187707495.0,2005PASS,34597961,142590606.0,223941260.0,2.0,2.0
921,2005,tt0407304,War of the Worlds,notalk,notalk,FAIL,132000000,234280354.0,606836535.0,2005FAIL,157480373,279504224.0,723976090.0,2.0,2.0
922,2005,tt0240200,Water,ok,ok,PASS,3000000,5529144.0,8119205.0,2005PASS,3579099,6596452.0,9686481.0,2.0,2.0
923,2005,tt0375210,White Noise,notalk,notalk,FAIL,10000000,56094360.0,92094360.0,2005FAIL,11930331,66922430.0,109871622.0,2.0,2.0
924,2005,tt0443295,"Yours, Mine and Ours",ok,ok,PASS,45000000,53359917.0,72359917.0,2005PASS,53686491,63660149.0,86327778.0,2.0,2.0
925,2005,tt0406375,Zathura: A Space Adventure,nowomen,nowomen,FAIL,65000000,28045540.0,58545540.0,2005FAIL,77547153,33459258.0,69846769.0,2.0,2.0
926,2004,tt0337563,13 Going on 30,ok,ok,PASS,30000000,57139723.0,96439723.0,2004PASS,36995786,70464299.0,118928779.0,3.0,2.0
927,2004,tt0212712,2046,ok,ok,PASS,12000000,1442338.0,19202856.0,2004PASS,14798315,1778681.0,23680825.0,3.0,2.0
928,2004,tt0343660,50 First Dates,men-disagree,men,FAIL,75000000,120776832.0,196324496.0,2004FAIL,92489466,148941129.0,242105970.0,3.0,2.0
929,2004,tt0356470,A Cinderella Story,ok,ok,PASS,19000000,51438175.0,70067909.0,2004PASS,23430665,63433191.0,86407246.0,3.0,2.0
930,2004,tt0359423,A Home at the End of The World,dubious,dubious,FAIL,6500000,1029017.0,1033810.0,2004FAIL,8015754,1268976.0,1274887.0,3.0,2.0
931,2004,tt0344510,A Very Long Engagement,ok,ok,PASS,55000000,6167817.0,59606587.0,2004PASS,67825608,7606108.0,73506419.0,3.0,2.0
932,2004,tt0357413,Anchorman: The Legend of Ron Burgundy,men-disagree,men,FAIL,25000000,84136909.0,89366354.0,2004FAIL,30829822,103757037.0,110205951.0,3.0,2.0
933,2004,tt0327437,Around the World in 80 Days,notalk,notalk,FAIL,110000000,24004159.0,72004159.0,2004FAIL,135651216,29601758.0,88795016.0,3.0,2.0
934,2004,tt0370263,AVP: Alien vs. Predator,dubious-disagree,dubious,FAIL,70000000,80281096.0,172543519.0,2004FAIL,86323501,99002076.0,212779439.0,3.0,2.0
935,2004,tt0414852,Banlieue 13,nowomen,nowomen,FAIL,15000000,1200216.0,11208291.0,2004FAIL,18497893,1480098.0,13821985.0,3.0,2.0
936,2004,tt0381681,Before Sunset,nowomen,nowomen,FAIL,2000000,5792822.0,11293790.0,2004FAIL,2466386,7143667.0,13927421.0,3.0,2.0
937,2004,tt0317198,Bridget Jones: The Edge of Reason,ok,ok,PASS,50000000,40203020.0,263894551.0,2004PASS,61659644,49578078.0,325432881.0,3.0,2.0
938,2004,tt0327554,Catwoman,ok,ok,PASS,100000000,40202379.0,82145379.0,2004PASS,123319288,49577287.0,101301096.0,3.0,2.0
939,2004,tt0337921,Cellular,ok,ok,PASS,45000000,32003620.0,61475984.0,2004PASS,55493679,39466636.0,75811746.0,3.0,2.0
940,2004,tt0376541,Closer,ok,ok,PASS,35000000,33987757.0,115476509.0,2004PASS,43161751,41913460.0,142404808.0,3.0,2.0
941,2004,tt0369339,Collateral,nowomen-disagree,nowomen,FAIL,60000000,100170152.0,217670152.0,2004FAIL,73991573,123529118.0,268429281.0,3.0,2.0
942,2004,tt0345074,Connie and Carla,ok,ok,PASS,20000000,8047525.0,8047525.0,2004PASS,24663858,9924151.0,9924151.0,3.0,2.0
943,2004,tt0375679,Crash,ok,ok,PASS,7303082,55334418.0,101173038.0,2004PASS,9006109,68238010.0,124765870.0,3.0,2.0
944,2004,tt0367631,D.E.B.S.,ok,ok,PASS,3500000,96793.0,96793.0,2004PASS,4316175,119364.0,119364.0,3.0,2.0
945,2004,tt0363547,Dawn of the Dead,ok,ok,PASS,28000000,58990765.0,103452875.0,2004PASS,34529401,72746991.0,127577349.0,3.0,2.0
946,2004,tt0364725,Dodgeball: A True Underdog Story,ok,ok,PASS,30000000,114326736.0,167791704.0,2004PASS,36995786,140986916.0,206919534.0,3.0,2.0
947,2004,tt0327679,Ella Enchanted,ok,ok,PASS,35000000,22913677.0,22913677.0,2004PASS,43161751,28256983.0,28256983.0,3.0,2.0
948,2004,tt0338013,Eternal Sunshine of the Spotless Mind,men,men,FAIL,20000000,34366518.0,72993444.0,2004FAIL,24663858,42380545.0,90014995.0,3.0,2.0
949,2004,tt0349416,Eulogy,ok,ok,PASS,10000000,70527.0,70527.0,2004PASS,12331929,86973.0,86973.0,3.0,2.0
950,2004,tt0308644,Finding Neverland,ok,ok,PASS,25000000,51676606.0,115036108.0,2004PASS,30829822,63727222.0,141861709.0,3.0,2.0
951,2004,tt0377062,Flight of the Phoenix,nowomen,nowomen,FAIL,75000000,21009180.0,34009180.0,2004FAIL,92489466,25908371.0,41939879.0,3.0,2.0
952,2004,tt0333766,Garden State,ok,ok,PASS,2500000,26782316.0,36028802.0,2004PASS,3082982,33027761.0,44430462.0,3.0,2.0
953,2004,tt0366551,Harold and Kumar Go to White Castle,ok-disagree,ok,PASS,9000000,18225165.0,18225165.0,2004PASS,11098736,22475144.0,22475144.0,3.0,2.0
954,2004,tt0304141,Harry Potter and the Prisoner of  Azkaban,ok,ok,PASS,130000000,249538952.0,796688549.0,2004PASS,160315074,307729658.0,982470644.0,3.0,2.0
955,2004,tt0167190,Hellboy,notalk,notalk,FAIL,60000000,59623958.0,99823958.0,2004FAIL,73991573,73527840.0,123102194.0,3.0,2.0
956,2004,tt0299172,Home on the Range,ok,ok,PASS,110000000,50026353.0,76482461.0,2004PASS,135651216,61692142.0,94317626.0,3.0,2.0
957,2004,tt0356721,I Heart Huckabees,ok,ok,PASS,22000000,12784713.0,20034713.0,2004PASS,27130243,15766017.0,24706665.0,3.0,2.0
958,2004,tt0343818,"I, Robot",notalk-disagree,notalk,FAIL,105000000,144801023.0,348601023.0,2004FAIL,129485252,178567590.0,429892298.0,3.0,2.0
959,2004,tt0385267,In Good Company,notalk,notalk,FAIL,26000000,45489752.0,63489752.0,2004FAIL,32063015,56097638.0,78295110.0,3.0,2.0
960,2004,tt0362269,Kinsey,ok,ok,PASS,11000000,10214647.0,13000959.0,2004PASS,13565122,12596630.0,16032690.0,3.0,2.0
961,2004,tt0373074,Kung Fu Hustle,nowomen-disagree,nowomen,FAIL,20000000,17104669.0,101004669.0,2004FAIL,24663858,21093356.0,124558238.0,3.0,2.0
962,2004,tt0375912,Layer Cake,notalk,notalk,FAIL,6500000,2339957.0,11850214.0,2004FAIL,8015754,2885618.0,14613600.0,3.0,2.0
963,2004,tt0339291,Lemony Snicket&#39;s A Series of Unfortunate Events,ok,ok,PASS,100000000,118627117.0,201627117.0,2004PASS,123319288,146290116.0,248645124.0,3.0,2.0
964,2004,tt0390221,Maria Full of Grace,ok,ok,PASS,3200000,6529624.0,14441158.0,2004PASS,3946217,8052286.0,17808733.0,3.0,2.0
965,2004,tt0377092,Mean Girls,ok,ok,PASS,18000000,86047227.0,130953026.0,2004PASS,22197472,106112827.0,161490339.0,3.0,2.0
966,2004,tt0405159,Million Dollar Baby,ok,ok,PASS,30000000,100492203.0,232016402.0,2004PASS,36995786,123926269.0,286120974.0,3.0,2.0
967,2004,tt0349825,Miracle,notalk,notalk,FAIL,28000000,64378093.0,64474705.0,2004FAIL,34529401,79390606.0,79509747.0,3.0,2.0
968,2004,tt0382189,My Summer of Love,ok,ok,PASS,1700000,1000915.0,4951476.0,2004PASS,2096428,1234321.0,6106125.0,3.0,2.0
969,2004,tt0374900,Napoleon Dynamite,notalk-disagree,notalk,FAIL,400000,44540956.0,46122713.0,2004FAIL,493277,54927590.0,56878201.0,3.0,2.0
970,2004,tt0363282,New York Minute,notalk-disagree,notalk,FAIL,40000000,14018364.0,21215882.0,2004FAIL,49327715,17287347.0,26163275.0,3.0,2.0
971,2004,tt0390384,Primer,notalk,notalk,FAIL,7000,424760.0,565846.0,2004FAIL,8632,523811.0,697797.0,3.0,2.0
972,2004,tt0350028,Raising Helen,ok,ok,PASS,50000000,37485528.0,43340302.0,2004PASS,61659644,46226886.0,53446952.0,3.0,2.0
973,2004,tt0350258,Ray,dubious,dubious,FAIL,40000000,75305995.0,124823094.0,2004FAIL,49327715,92866817.0,153930950.0,3.0,2.0
974,2004,tt0318627,Resident Evil: Apocalypse,ok,ok,PASS,50000000,50740078.0,128940078.0,2004PASS,61659644,62572303.0,159007986.0,3.0,2.0
975,2004,tt0332375,Saved!,ok-disagree,ok,PASS,5000000,8886160.0,10228228.0,2004PASS,6165964,10958349.0,12613378.0,3.0,2.0
976,2004,tt0387564,Saw,men-disagree,men,FAIL,1200000,55185045.0,103096345.0,2004FAIL,1479831,68053804.0,127137678.0,3.0,2.0
977,2004,tt0363988,Secret Window,notalk,notalk,FAIL,40000000,47958031.0,92111551.0,2004FAIL,49327715,59141502.0,113591309.0,3.0,2.0
978,2004,tt0307453,Shark Tale,notalk,notalk,FAIL,75000000,161412000.0,367825111.0,2004FAIL,92489466,199052129.0,453599307.0,3.0,2.0
979,2004,tt0365748,Shaun of the Dead,ok-disagree,ok,PASS,5000000,13542874.0,30332385.0,2004PASS,6165964,16700976.0,37405681.0,3.0,2.0
980,2004,tt0298148,Shrek 2,ok-disagree,ok,PASS,70000000,441226247.0,937008132.0,2004PASS,86323501,544117065.0,1155511754.0,3.0,2.0
981,2004,tt0375063,Sideways,ok,ok,PASS,17000000,71502303.0,109874155.0,2004PASS,20964279,88176131.0,135496025.0,3.0,2.0
982,2004,tt0346156,Sky Captain and the World of Tomorrow,ok-disagree,ok,PASS,70000000,37760080.0,49730854.0,2004PASS,86323501,46565462.0,61327735.0,3.0,2.0
983,2004,tt0371246,Spanglish,ok,ok,PASS,75000000,42044321.0,54344321.0,2004PASS,92489466,51848757.0,67017030.0,3.0,2.0
984,2004,tt0316654,Spider-Man 2,notalk-disagree,notalk,FAIL,200000000,373524485.0,783705001.0,2004FAIL,246638575,460627734.0,966459425.0,3.0,2.0
985,2004,tt0372588,Team America: World Police,men,men,FAIL,20000000,32774834.0,50274834.0,2004FAIL,24663858,40417692.0,61998567.0,3.0,2.0
986,2004,tt0338751,The Aviator,notalk,notalk,FAIL,110000000,102608827.0,214608827.0,2004FAIL,135651216,126536475.0,264654077.0,3.0,2.0
987,2004,tt0372183,The Bourne Supremacy,men,men,FAIL,85000000,176087450.0,288587450.0,2004FAIL,104821395,217149789.0,355883988.0,3.0,2.0
988,2004,tt0289879,The Butterfly Effect,men-disagree,men,FAIL,13000000,57924679.0,96046844.0,2004FAIL,16031507,71432302.0,118444284.0,3.0,2.0
989,2004,tt0296572,The Chronicles of Riddick,men-disagree,men,FAIL,120000000,57712751.0,107212751.0,2004FAIL,147983145,71170953.0,132214001.0,3.0,2.0
990,2004,tt0319262,The Day After Tomorrow,ok,ok,PASS,125000000,186740799.0,556319450.0,2004PASS,154149110,230287423.0,686049183.0,3.0,2.0
991,2004,tt0391198,The Grudge,ok,ok,PASS,10000000,110359362.0,187281115.0,2004PASS,12331929,136094379.0,230953737.0,3.0,2.0
992,2004,tt0317705,The Incredibles,ok-disagree,ok,PASS,92000000,261441092.0,632107545.0,2004PASS,113453745,322407292.0,779510522.0,3.0,2.0
993,2004,tt0362270,The Life Aquatic with Steve Zissou,men,men,FAIL,50000000,24006726.0,34806726.0,2004FAIL,61659644,29604924.0,42923407.0,3.0,2.0
994,2004,tt0332280,The Notebook,dubious,dubious,FAIL,30000000,81001787.0,102276787.0,2004FAIL,36995786,99890827.0,126127005.0,3.0,2.0
995,2004,tt0293508,The Phantom of the Opera,men-disagree,men,FAIL,55000000,51225796.0,158225796.0,2004FAIL,67825608,63171287.0,195122925.0,3.0,2.0
996,2004,tt0338348,The Polar Express,notalk,notalk,FAIL,170000000,194949659.0,319049659.0,2004FAIL,209642789,240410531.0,393449767.0,3.0,2.0
997,2004,tt0368933,The Princess Diaries 2: Royal Engagement,ok,ok,PASS,45000000,95149435.0,122071435.0,2004PASS,55493679,117337605.0,150537624.0,3.0,2.0
998,2004,tt0327162,The Stepford Wives,ok,ok,PASS,100000000,59475623.0,96221971.0,2004PASS,123319288,73344915.0,118660249.0,3.0,2.0
999,2004,tt0362227,The Terminal,notalk,notalk,FAIL,75000000,77073959.0,218673959.0,2004FAIL,92489466,95047057.0,269667169.0,3.0,2.0
1000,2004,tt0368447,The Village,ok,ok,PASS,71682975,114197520.0,257641634.0,2004PASS,88398934,140827568.0,317721828.0,3.0,2.0
1001,2004,tt0327247,The Whole Ten Yards,notalk,notalk,FAIL,30000000,16323969.0,26323969.0,2004FAIL,36995786,20130602.0,32462531.0,3.0,2.0
1002,2004,tt0332452,Troy,notalk,notalk,FAIL,150000000,133298577.0,484161265.0,2004FAIL,184978932,164382856.0,597064223.0,3.0,2.0
1003,2004,tt0338526,Van Helsing,ok,ok,PASS,170000000,120150546.0,300150546.0,2004PASS,209642789,148168797.0,370143515.0,3.0,2.0
1004,2004,tt0383694,Vera Drake,ok,ok,PASS,11000000,3753806.0,13353855.0,2004PASS,13565122,4629167.0,16467879.0,3.0,2.0
1005,2004,tt0381707,White Chicks,ok,ok,PASS,20000000,69148997.0,111448997.0,2004PASS,24663858,85274051.0,137438109.0,3.0,2.0
1006,2004,tt0360201,Wimbledon,ok,ok,PASS,35000000,16862585.0,41666476.0,2004PASS,43161751,20794820.0,51382801.0,3.0,2.0
1007,2003,tt0322259,2 Fast 2 Furious,notalk,notalk,FAIL,76000000,127120058.0,236220058.0,2003FAIL,96222609,160945047.0,299075134.0,3.0,2.0
1008,2003,tt0315733,21 grams,dubious,dubious,FAIL,20000000,16248701.0,59667625.0,2003FAIL,25321739,20572268.0,75544402.0,3.0,2.0
1009,2003,tt0319061,Big Fish,notalk-disagree,notalk,FAIL,70000000,66432867.0,123432867.0,2003FAIL,88626087,84109786.0,156276743.0,3.0,2.0
1010,2003,tt0310778,Bon voyage,ok,ok,PASS,20000000,2353728.0,8361736.0,2003PASS,25321739,2980024.0,10586685.0,3.0,2.0
1011,2003,tt0315327,Bruce Almighty,ok,ok,PASS,81000000,242704995.0,483473962.0,2003PASS,102553043,307285628.0,612120077.0,3.0,2.0
1012,2003,tt0305357,Charlie&#39;s Angels: Full Throttle,ok,ok,PASS,120000000,100814328.0,227200000.0,2003PASS,151930435,127639706.0,287654957.0,3.0,2.0
